pid,skill_name,endorsement
481,Self-publishing,0
481,Editorial,2
481,Book Arts & Book Design,1
481,Prepress & Print Production,1
481,Graphic & Interactive Design,0
481,Books,0
490,Sales,13
490,Java,12
490,Event Planning,10
490,Social Media,6
490,Troubleshooting,3
490,Research,1
490,Higher Education,1
490,Nonprofit Organizations,1
490,Technical Support,0
490,Data Entry,0
490,Web Development,0
490,Event Management,0
490,Strategy,0
490,Nonprofits,0
490,PowerPoint,7
490,CSS,7
490,Microsoft Excel,7
490,Microsoft Office,6
490,Windows,5
490,SQL,3
490,Microsoft Word,3
490,PHP,1
490,Outlook,1
490,Excel,0
490,Word,0
490,Visual Basic,0
490,JavaScript,0
490,OS X,0
490,Customer Service,9
490,Community Outreach,2
490,Public Speaking,2
490,Leadership,2
490,Emotional Intelligence,1
490,Communication,0
490,Time Management,0
490,Problem Solving,0
490,English,0
490,Scheme,0
490,Haskell,0
490,HTML/XML,1
493,Higher Education,1
493,Research,1
494,Electronic Art,0
494,Arts Administration,0
494,Communication,0
494,Contemporary Art,0
494,Performing Arts,0
494,Composition,3
494,Audio Recording,3
494,Sound Design,2
494,Research,3
494,Photography,0
494,Nonprofit Organizations,0
494,Object-Oriented Programming (OOP),0
494,Algorithms,2
494,Software Development,0
494,Data Structures,0
494,Video Editing,0
494,Academic Writing,0
494,Audio production,0
494,Database Design,0
494,Java,5
494,Git,0
494,Ruby on Rails,1
494,Teaching,0
494,French,2
494,Synthesizers,2
494,Music Performance,5
494,Electronic Music,3
494,Electronic Circuit Design,0
494,SuperCollider,0
494,Max,0
494,Max for Live,0
494,Ableton Live,0
494,Video Art,0
494,Contemporary Music,0
494,Ethnomusicology,0
494,Audio Visual Support,0
494,Media Technology,0
494,Digital Archiving,0
494,FileMaker,0
498,Java,10
498,Computer Science,7
498,Data Structures,4
498,JavaScript,1
498,HTML,3
498,Ruby on Rails,1
498,MySQL,1
498,Ruby,1
498,Git,1
498,CSS,2
498,Cascading Style Sheets (CSS),1
498,Teaching,1
498,Public Speaking,1
498,Tutoring,2
498,Scheme,0
498,Haskell,1
498,Go,1
503,Entrepreneurship,60
503,Strategy,55
503,Marketing,43
503,Program Management,36
503,Project Management,28
503,Marketing Communications,24
503,Integrated Marketing,18
503,Strategic Planning,14
503,Consulting,14
503,Marketing Strategy,13
503,User Experience,8
503,Sales Operations,3
503,Content Management,3
503,Neuro-Linguistic Programming (NLP),0
503,Enterprise Software,12
503,SaaS,3
503,Leadership,39
503,Cross-functional Team Leadership,27
503,Management,20
503,Lead Generation,19
503,Team Leadership,5
503,Field Communications,2
503,Web Content Management,12
503,Systemic Constellations,0
506,JavaScript,17
506,Java,15
506,AJAX,11
506,Web Applications,7
506,Agile Methodologies,2
506,Process Improvement,1
506,Programming,1
506,Testing,1
506,Usability,1
506,TCP/IP,1
506,Quality Assurance,1
506,User Experience,1
506,MySQL,9
506,CSS,4
506,HTML,2
506,SQL,2
506,Eclipse,1
506,Tomcat,1
506,Unix,1
506,Linux,1
506,Ant,1
506,Servlets,1
506,Subversion,1
506,XHTML,1
506,JSP,1
506,OS X,1
506,MVC,1
510,Microsoft Office,6
510,Project Management,5
510,Java,5
510,Research,4
510,Data Analysis,2
510,PowerPoint,4
510,Microsoft Excel,4
510,Microsoft Word,2
510,Public Speaking,2
511,Banking,21
515,Perl,9
515,Unix,5
515,JavaScript,4
515,Testing,2
515,Security,2
515,Quality Assurance,2
515,Business Intelligence,1
515,Project Management,1
515,Project Planning,1
515,Enterprise Software,3
515,Solaris,2
515,Java,2
515,HTML,2
515,Windows,1
515,Management,1
515,Leadership,0
517,Java,40
517,JavaScript,42
517,Programming,32
517,Computer Science,24
517,Algorithms,13
517,Web Development,15
517,Java Enterprise Edition,7
517,Git,7
517,HTML,7
517,CSS,22
517,React.js,0
517,Backbone.js,1
517,SASS,0
517,Ruby on Rails,4
517,jQuery,1
517,AngularJS,0
517,PHP,7
517,Cascading Style Sheets (CSS),3
517,Teaching,10
517,Leadership,5
521,Microsoft Excel,5
521,Customer Service,3
521,Microsoft Word,3
521,Data Entry,3
521,Research,2
521,Food Safety,1
521,Food,1
521,Cooking,1
521,Inventory Control,1
521,Cashiering,1
521,Sales,1
521,Food Industry,0
521,Food Preparation,0
521,Food Quality,0
521,Food & Beverage,0
521,Inventory Management,0
521,UV/Vis Spectroscopy,0
521,Mass Spectrometry,0
521,High-Performance Liquid Chromatography (HPLC),0
521,PowerPoint,3
521,Microsoft Office,2
521,Microsoft PowerPoint,1
521,C++,0
521,Linux,0
521,C,0
521,Python,0
521,Time Management,3
521,Teamwork,2
521,Management,1
521,Critical Thinking,1
521,Public Speaking,1
521,Powder X-ray Diffraction,0
521,X-ray crystallography,0
521,NMR Spectroscopy,0
521,Computational Chemistry,0
521,Food Service,1
521,Restaurants,0
531,Eclipse,0
531,Java,0
531,JavaScript,0
531,Research,1
531,Social Media,1
531,Event Planning,1
531,HTML,0
531,CSS,0
531,Microsoft Office,1
531,PowerPoint,1
531,Microsoft Word,1
531,Photoshop,1
531,Microsoft Excel,0
531,Windows,1
531,Facebook,0
531,Teamwork,1
531,English,1
532,Public Speaking,22
532,Java,9
532,Python,1
532,Social Media,9
532,Project Management,6
532,Project Planning,7
532,marketing,4
532,Research,9
532,Editing,6
532,Nonprofits,2
532,Event Planning,11
532,Office Administration,0
532,Budget Management,0
532,Eclipse,7
532,Adobe Creative Suite,5
532,Microsoft Office,12
532,Bootstrap,2
532,Communication,7
532,Management,7
532,Student Development,4
532,Team Building,5
532,Customer Service,9
532,Community Outreach,11
532,Leadership,4
532,Fundraising,1
532,Canopy,3
532,Flask,2
532,Residence Life,3
532,First Responder,1
532,Front-end Design,1
532,Conference Organization,0
535,Community Outreach,20
535,Research,20
535,Public Speaking,17
535,Editing,15
535,Higher Education,7
535,Nonprofits,6
535,Data Analysis,5
535,Social Media,4
535,Student Affairs,3
535,Event Planning,2
535,Statistics,1
535,Nonprofit Organizations,1
535,Spreadsheets,0
535,Data Modeling,0
535,Business Intelligence,0
535,Big Data,0
535,Content Marketing,0
535,Microsoft Office,8
535,PowerPoint,7
535,Microsoft Excel,7
535,Microsoft PowerPoint,2
535,Relational Databases,0
535,Assembly Language,0
535,Cascading Style Sheets (CSS),0
535,SQL,0
535,Databases,0
535,Google Apps,0
535,PostgreSQL,0
535,Qualitative Research,5
535,Fundraising,4
535,Spanish,11
535,Probability,0
535,Graph theory,0
535,Computer Architecture,0
535,Enterprise Marketing,0
535,Database Development,0
535,B2C Marketing,0
535,Brand Design,0
535,Recurrence relations,0
535,Recursion,0
535,Finite State Automata,0
535,Object-oriented programming in Java,0
535,Web development in JSON,0
535,Web Development in HTML and JavaScript,0
535,Static and dynamic data structures,0
535,Boolean algebra,0
535,Microprogramming computers,0
535,mathematical induction,0
535,Caches and data paths,0
536,Ruby on Rails,6
536,MySQL,6
536,Java,12
536,Shell Scripting,1
536,Object Oriented Design,3
536,Test Driven Development,0
536,Project Management,0
536,Statistics,4
536,PCR,0
536,Jenkins,0
536,Github,5
536,Git,1
536,Linux,4
536,Bash,0
536,Databases,3
536,JIRA,0
536,Unix,0
536,Python,9
536,Subversion,1
536,SQL,2
536,Ruby,2
536,C++,7
536,CSS,2
536,Eclipse IDE,0
536,Swift Programming Language,0
536,Amazon Web Services (AWS),0
536,Spock Testing Framework,1
536,Gradle,0
536,Artifactory,0
536,Groovy,0
536,Puppet,0
536,JVM,0
536,Heroku,2
536,Agile Web Development,2
536,Cygwin,1
536,Microsoft Visual Studio C++,1
536,mySQL WorkBench,0
536,WinSCP,1
536,R Project for Statistical Computing,0
536,Cell and Bacteria Culture,0
536,Genomic DNA Isolation,1
536,Phase Contract Microscopy,0
536,Automated Software Testing,0
537,Java,0
537,Public Speaking,0
537,Research,0
537,Critical Thinking,0
537,Facilitation,0
551,Program Management,2
551,"Diversity, Equity & Inclusion",2
551,Public Speaking,2
551,Strategic Planning,0
551,Programming,6
551,Network Security,0
551,Child Development,4
551,Early Childhood Education,4
551,Research,6
551,Grant Writing,0
551,Nonprofit Organizations,2
551,Project Management,2
551,K-12 Education,1
551,Event Management,1
551,Event Planning,2
551,Project Planning,1
551,Project Implementation,1
551,Java,9
551,HTML,4
551,Teaching,10
551,Qualitative Research,0
551,Leadership,2
551,Communication,2
551,Community Development,2
551,Community Outreach,1
551,Management,2
551,Volunteer Management,1
551,Community Leadership,1
551,CSS Javascript,1
551,L&D Strategy,1
551,Remote,2
552,Java,5
552,PHP,1
552,HTML5,2
552,Unit Testing,0
552,CSS,2
552,MySQL,1
552,Git,1
552,JavaScript,0
552,Python (Programming Language),0
552,SQL,0
552,AngularJS,0
552,React.js,0
552,MongoDB,0
552,Redux,0
552,Full-Stack Development,0
553,Java,12
553,MySQL,6
553,Python,6
553,User Interface,6
553,Data Visualization,5
553,User Experience,6
553,Android Development,0
553,Illustrator,4
553,InDesign,2
553,Eclipse,6
553,AngularJS,1
553,Node.js,0
553,HTML5,1
553,Bootstrap,1
553,Github,5
553,C#,3
553,.NET Framework,3
553,Kotlin,0
553,Gradle,1
553,Rx,0
554,Java,7
554,JavaScript,2
554,HTML5,4
554,CSS,3
554,Mac,2
554,Microsoft Excel,5
554,Microsoft Office,4
554,Windows Vista,0
554,Ruby on Rails,2
554,HTML,2
554,Leadership,1
554,Windows 2000,0
555,Software Development,1
555,Leadership,16
555,Product Management,0
555,Graphic Design,1
555,Agile Project Management,1
555,Project Management,2
555,Academic Advising,10
555,Event Planning,9
555,Research,9
555,Higher Education,7
555,Program Development,3
555,Program Evaluation,1
555,Statistics,0
555,Volunteering,0
555,Java,2
555,JavaScript,1
555,Cascading Style Sheets (CSS),0
555,HTML,1
555,PowerPoint,8
555,Microsoft Word,1
555,Microsoft Office,3
555,Microsoft Excel,2
555,Microsoft PowerPoint,1
555,Public Speaking,11
555,Mentoring,0
555,Customer Service,7
555,Community Outreach,5
555,Student Development,4
555,Qualitative Research,1
555,University Teaching,1
555,Software Engineering Practices,0
558,Go,2
558,Java,5
558,Ruby,2
558,Ruby on Rails,2
558,CSS,2
558,HTML,3
558,JavaScript,1
558,Git,1
558,Github,1
558,Teaching,1
558,Phaser,0
558,Regular Expressions,1
559,Java,4
559,Ruby on Rails,3
559,Public Speaking,2
559,Research,1
559,Editing,0
559,Social Media,0
559,git,2
559,Github,2
559,Microsoft Office,1
559,HTML,1
559,Git,1
559,Microsoft Excel,0
559,PowerPoint,0
559,C++,0
559,CSS,0
559,Linux,0
559,Final Cut Pro,0
559,Teaching,1
559,Chinese,0
559,Runtime Analysis,1
559,Heroku,1
559,MIPS Assembly,0
559,HAML,0
559,Scheme,0
559,Haskell,0
559,Go,0
559,BASIC,0
559,Pivotal Tracker,0
559,Emacs,0
559,Lisp,0
559,Abstract Algebra,0
559,Multivariable Calculus,0
560,Python,3
560,Product Development,4
560,Flask,1
560,Web Development,0
560,User Interface Design,0
560,Purchasing,30
560,Logistics,23
560,Food,12
560,Strategic Planning,13
560,Inventory Management,11
560,Procurement,5
560,Food Industry,5
560,Agriculture,4
560,Forecasting,4
560,Budgets,4
560,Sustainability,4
560,Supply Chain,3
560,Inventory Control,2
560,Logistics Management,1
560,Software Development,0
560,User Experience,0
560,Usability Testing,0
560,Programming,0
560,Wireframing,0
560,CSS,2
560,HTML5,0
560,Java,4
560,Ruby on Rails,1
560,Github,1
560,JavaScript,2
560,Cascading Style Sheets (CSS),0
560,HTML,3
560,jQuery,0
560,Ruby,0
560,Bootstrap,0
560,PostgreSQL,0
560,Bash,0
560,Front-end Design,0
560,UX,1
560,HAML,1
560,Fresh Produce,2
560,Organic Farming,2
560,SQLAlchemy,0
560,Product De,0
561,Python,0
561,C,0
561,C++,0
561,Web Development,0
561,Java,0
561,Sage,0
561,SQL,0
561,EViews,0
561,HTML,0
561,SASS,0
561,CSS,0
561,JavaScript,0
561,x86 Assembly,0
562,English,31
562,Java,23
562,HTML,16
562,Strategic Planning,8
562,Social Media,4
562,Project Management,3
562,Software Development,5
562,Research,2
562,Mathematics,1
562,Algorithms,3
562,Machine Learning,3
562,SQL,16
562,UML,5
562,Windows,7
562,Microsoft Excel,11
562,Microsoft Office,21
562,MS Project,5
562,Git,5
562,CSS,5
562,Ruby on Rails,2
562,JavaScript,4
562,Python,3
562,Team Leadership,7
562,Teaching,4
562,Tutoring,2
562,Portuguese,7
562,Spanish,6
562,Haskell,1
562,Mean Stack,2
563,SQL,1
563,Market Research,3
563,Data Analysis,4
563,Social Media,14
563,Social Media Marketing,11
563,Blogging,4
563,Marketing,4
563,Event Planning,2
563,Data Entry,3
563,Event Management,2
563,Java,1
563,JavaScript,1
563,HTML,0
563,Microsoft Office,12
563,Microsoft Excel,12
563,PowerPoint,12
563,Facebook,9
563,Microsoft Word,6
563,OS X,2
563,Access,2
563,JIRA,0
563,Tableau,0
563,Time Management,2
563,Fundraising,2
563,Leadership,3
563,Customer Service,2
563,Mandarin,2
563,Social Networking,5
563,Cantonese,4
563,Confluence,0
563,Periscope,0
564,Python,0
564,Processing Javascript,0
564,Ruby on Rails,0
564,Research,3
564,HTML,4
564,CSS,1
564,C#,0
565,Apache Spark,1
565,Java,1
565,Python,1
565,Big Data,1
565,Machine Learning,0
565,SQL,1
565,LaTeX,0
565,Verilog,0
565,Tutoring,1
565,Teaching,2
565,shell,1
565,Salesforce.com Development,0
565,MIPS Assembly,0
565,Apex Programming,0
565,Visual Force,0
566,HTML,7
566,Java,6
566,Programming,5
566,Research,3
566,Software Development,2
566,Web Development,1
566,Microsoft Excel,4
566,CSS,3
566,Eclipse,3
566,Python,1
566,PHP,1
567,Microsoft Office,1
567,Management,1
567,Microsoft Excel,1
567,Research,1
567,Microsoft Word,1
567,Microsoft PowerPoint,1
567,Java,1
567,Swift,1
567,JavaScript,1
567,HTML,1
567,CSS,1
567,Adobe Photoshop,1
567,Adobe Illustrator,1
567,Python,1
567,C#,1
567,Leadership,1
567,Teaching,1
567,Adobe Bridge,1
567,WEKA,1
568,Java,22
568,Ruby on Rails,11
568,Python,10
568,Software Engineering,7
568,Editing,6
568,Programming,9
568,Computer Science,2
568,Writing,2
568,Proofreading,0
568,Creative Writing,2
568,Copy Editing,0
568,Data Visualization,2
568,Education,1
568,Piano,1
568,Event Planning,3
568,HTML,13
568,JavaScript,9
568,Ruby,6
568,CSS,4
568,Tutoring,11
568,Web Scraping,0
569,Post Production,30
569,Final Cut Pro,30
569,Video Production,56
569,Video,27
569,Digital Media,8
569,Advertising,2
569,Television,20
569,Video Editing,16
569,Reality,9
569,Film,6
569,Broadcast,9
569,Sound,7
569,Camera Operating,6
569,Editing,10
569,Television Production,4
569,Media Production,5
569,Videography,5
569,HD Video,4
569,Documentaries,4
569,Camera Operation,3
569,Web Video,2
569,TV Production,1
569,Reality TV,1
569,Production Management,1
569,Film Production,2
569,Social Media,3
569,Writing,0
569,Entertainment,0
569,Java,1
569,Python,0
569,Maya,1
569,Premiere,7
569,Avid Media Composer,3
569,Avid,7
569,Camera,4
569,Pro Tools,2
569,Final Cut Studio,3
569,Photoshop,0
569,Keyshot,0
569,Producing,3
569,DVD Studio Pro,2
569,Pre-production,1
569,Production Coordination,1
569,Pre-production Planning,1
573,JavaScript,3
573,Java,2
573,React.js,1
573,Writing,2
573,Research,3
573,Agile Methodologies,1
573,Curriculum Design,0
573,Editing,0
573,Academic Writing,0
573,Creative Writing,1
573,Software Development,0
573,Web Development,0
573,Continuous Integration,0
573,Test Driven Development,0
573,Node.js,0
573,Ruby on Rails,2
573,HTML,2
573,CSS,2
573,Python,1
573,PHP,1
573,Git,1
573,Linux,0
573,SQL,0
573,Scala,1
573,Ruby,0
573,jQuery,0
573,AngularJS,0
573,MongoDB,0
573,Jenkins,0
573,Webpack,0
573,Sass,0
573,Teaching,0
573,Tutoring,0
573,Mentoring,0
573,Public Speaking,0
573,Haskell,1
573,Heroku,1
573,Handlebars.js,0
573,KnockoutJS,0
573,Express.js,0
573,API Development,0
573,Microservices,0
573,Web Architecture,0
573,Babel.js,0
573,Version Management,0
573,New Relic,0
573,Software Design Patterns,0
576,Java,4
576,Android Studio,0
576,Android Development,1
576,User Interface Design,0
576,Research,1
576,Programming,0
576,Front-end Development,0
576,Computer Science,0
576,Eclipse,4
576,Microsoft Office,2
576,HTML,1
576,CSS,1
576,Microsoft Excel,1
576,Python,1
576,PowerPoint,0
576,MySQL,0
576,JavaScript,1
576,Microsoft Word,0
576,Github,0
576,Leadership,3
576,Cloud Sage,0
576,Haskell,0
576,Scheme,0
577,Java,7
577,Computer Science,7
577,Programming,6
577,Eclipse,3
577,HTML,2
581,Java,0
581,kotlin,0
581,Android SDK,0
581,Object-Oriented Programming (OOP),0
581,Android Development,0
581,User Experience Design,0
581,Web Development,0
581,iOS Development,0
581,Agile Methodologies,0
581,Mobile Applications,0
581,Python,0
581,Git,0
581,AngularJS,0
581,Xcode,0
581,Swift,0
581,Node.js,0
581,OpenGL,0
581,Google Material Design,0
581,JIRA,0
581,RxJava,0
581,REST API,0
581,RESTful WebServices,0
581,XML,0
581,Spanish,0
581,Android Studio,0
581,Apollo GraphQL,0
581,Dagger (Software),0
582,Event Planning,16
582,Social Media,12
582,Public Speaking,12
582,Research,11
582,Editing,8
582,Copy Editing,4
582,Proofreading,4
582,Higher Education,4
582,Writing,3
582,Program Development,2
582,Blogging,1
582,Newsletters,1
582,Nonprofits,1
582,Software Development,0
582,WordPress,1
582,Java,0
582,Ruby on Rails,0
582,JavaScript,0
582,Cascading Style Sheets (CSS),0
582,MySQL,0
582,Community Outreach,7
582,Volunteer Management,3
582,Fundraising,2
582,Leadership,2
582,Customer Service,1
582,Critical Thinking,1
582,Teaching,0
582,Mean Stack,0
582,Social Networking,2
584,Java,22
584,Ruby on Rails,11
584,Python,10
584,Software Engineering,7
584,Editing,6
584,Programming,9
584,Computer Science,2
584,Writing,2
584,Proofreading,0
584,Creative Writing,2
584,Copy Editing,0
584,Data Visualization,2
584,Education,1
584,Piano,1
584,Event Planning,3
584,HTML,13
584,JavaScript,9
584,Ruby,6
584,CSS,4
584,Tutoring,11
584,Web Scraping,0
587,Teaching,10
587,Public Speaking,8
587,Tutoring,6
587,Curriculum Design,3
587,Curriculum Development,3
587,Lesson Planning,2
587,Event Planning,2
587,Higher Education,2
587,K-12,1
587,Differentiated Instruction,1
587,Technology Integration,1
587,Educational Technology,1
587,Microsoft Office,1
587,PowerPoint,1
587,Java,1
587,Python,1
587,Autodesk Inventor,1
587,Educational Leadership,5
587,Community Outreach,3
587,Classroom,2
587,Fundraising,2
587,Teacher Training,1
587,Classroom Management,1
587,Teaching English as a Second Language,1
587,Instructional Technology,1
588,CSS,14
588,CMS,11
588,HTML,10
588,User Experience,9
588,Project Management,5
588,New Media,5
588,Web Analytics,3
588,Content Management,2
588,Agile Methodologies,2
588,Information Architecture,1
588,Software Project Management,1
588,Content Strategy,1
588,Web Development,1
588,Web Design,0
588,User Interface Design,0
588,Interaction Design,0
588,Photography,0
588,WordPress,9
588,JavaScript,7
588,jQuery,7
588,Perl,1
588,Google Analytics,1
588,Java,1
588,Content Management Systems (CMS),1
588,Wordpress,0
588,Dreamweaver,0
588,Adobe Creative Suite,0
588,Front-end,1
589,Leadership Development,0
589,Social Media Marketing,0
589,Marketing Strategy,0
591,Data Analysis,4
591,Python,1
591,SQL,1
591,Machine Learning,0
591,Research,0
591,Data Visualization,1
591,Statistics,0
591,Java,0
591,R,0
591,Amazon Web Services (AWS),0
591,Microsoft Excel,0
591,Oracle Database,0
591,Amazon S3,0
591,Tableau,1
591,Google Analytics,0
591,Excel,0
593,Microsoft Office,4
593,Microsoft Word,4
593,PowerPoint,4
593,Social Media,4
593,Blogging,4
593,Editing,3
593,Research,3
593,Event Planning,3
593,Creative Writing,0
593,Writing,0
593,Copy Editing,0
593,Technical Writing,0
593,Microsoft Excel,3
593,Facebook,3
593,Final Cut Pro,3
593,WordPress,2
593,Git,0
593,Java,0
593,Python,0
593,Ruby,0
593,Ruby on Rails,0
593,Customer Service,0
593,Japanese,3
593,French,3
593,Spanish,2
593,Jekyll,0
593,Technical Publication,0
593,software do,0
596,Childcare,2
596,Gender Studies,2
596,Leadership,1
596,Computer Science,1
596,Cardiopulmonary Resuscitation (CPR),1
596,Data Structures,1
596,Cashiering,1
596,Mental Health,1
596,Technical Theater,1
596,iOS Development,0
596,Java,1
596,Customer Service,1
596,Acting,1
596,Student Council,1
596,MIPS Assembly,1
596,Babysitting,1
596,Queer Studies,1
596,Gender Politics,1
596,Feminism,1
596,Costume Design,1
596,Computer Architecture,1
598,Swift,2
598,C++,3
598,Java,2
598,iOS Development,2
598,Mobile Applications,1
598,Scrum,1
598,Agile Methodologies,1
598,Programming,1
598,Test Driven Development,0
598,Unit Testing,0
598,Kanban,0
598,JIRA,1
598,Git,1
598,iOS,1
598,Xcode,0
598,Python,0
598,Eclipse,0
598,HTML,0
598,CSS,0
598,French,1
598,UIKit,1
598,MVC,1
598,AppKit,1
598,Mobile Application Development,1
598,Source control,0
598,Version Control,0
598,Finite State Machines,0
598,MIPS Assembly,0
599,Java,3
599,Front-end Coding,3
599,HTML5,2
599,Data Structures,2
599,Project Management,1
599,Web Design,1
599,CSS,2
599,JavaScript,2
599,Microsoft Office,1
599,Microsoft Word,1
599,PowerPoint,1
599,C,1
599,Arduino,1
599,Linux,1
599,Python,1
599,Ruby on Rails,1
599,Eclipse,1
599,Fedora,1
599,Vagrant,1
599,Atom,1
599,Gremlin,1
599,JanusGraph,1
602,Java,0
602,HTML,0
602,Swift,1
602,Cascading Style Sheets (CSS),0
602,JavaScript,0
602,Public Speaking,1
604,Java,1
604,OpenGL,1
604,Photoshop,0
604,Computer Science,1
604,JavaScript,0
604,Swift,0
604,HTML,0
604,Ubuntu,0
604,Windows,0
604,Cascading Style Sheets (CSS),0
604,Microsoft Office,0
604,Leadership,0
604,Interpersonal Skill,0
604,C++ Language,0
604,Herpetology,0
609,Customer Service,10
609,Teamwork,9
609,Event Planning,9
609,Nonprofits,3
609,Microsoft Office,4
609,Microsoft Word,1
609,Public Speaking,4
609,Management,2
609,Teaching,2
609,Team Leadership,2
609,Fundraising,1
610,Java,1
610,Ruby,1
610,Ruby on Rails,1
610,Android Development,1
610,Web Development,1
610,SQL,1
610,Relational Databases,1
610,MongoDB,1
610,AngularJS,1
610,Git,1
610,Python,0
610,Amazon RDS,0
610,NoSQL,0
610,TensorFlow,0
610,Pandas (Software),0
610,Mean Stack,1
610,Express.js,1
611,Public Speaking,1
611,Java,0
611,Teamwork,0
611,Writing,0
611,Documentation,0
611,Research,0
611,Shell Scripting,0
611,Python,0
611,HTML5,0
611,Python (Programming Language),0
611,Cascading Style Sheets (CSS),0
611,JavaScript,0
611,Customer Service,0
611,Leadership,0
611,Mandarin,0
614,Product Management,0
614,Software Development,0
614,Program Management,0
614,User Experience (UX),0
614,Agile Project Management,0
614,Project Management,0
614,User Experience,0
614,CRM,0
614,Analytics,0
614,Project Planning,0
614,Cloud Computing,0
614,Vendor Management,0
614,Strategy,0
614,Mobile Applications,0
614,Scrum,0
614,Software Development Life Cycle (SDLC),0
614,Web Project Management,0
614,SEO,0
614,Mobile Devices,0
614,PMP Certification,0
614,Web Design,0
614,Web Analytics,0
614,Multi-channel Marketing,0
614,SDLC,0
614,Consulting,0
614,Software Project Management,0
614,Digital Marketing,0
614,User Experience Design,0
614,Agile Methodologies,0
614,Sustainability,0
614,SaaS,0
614,Leadership,0
614,Cross-functional Team Leadership,0
614,Management,0
614,Creative Services,0
614,Digital Asset Management,0
617,Drawing,1
617,Microsoft Office,0
617,Customer Service,0
617,Research,0
617,Sculpture,0
617,Project Management,0
617,Securities,0
617,Adobe Creative Suite,0
617,Microsoft Excel,0
617,Microsoft Word,0
617,PowerPoint,0
617,Java,0
617,Management,0
617,Public Speaking,0
617,Leadership,0
618,Python,8
618,Working With Children,6
618,Java,5
618,Editing,6
618,Digital Photography,6
618,Creative Writing,2
618,Music Theory,1
618,Technical Support,2
618,Information Technology,1
618,Android Development,3
618,Copy Editing,1
618,InDesign,2
618,Adobe Illustrator,1
618,Adobe Photoshop,0
618,Lightroom,0
618,HTML,1
618,JavaScript,1
618,jQuery,0
618,Pandas (Software),1
618,SPSS,0
618,Cascading Style Sheets (CSS),0
618,Eclipse,1
618,Microsoft Visual Studio Code,1
618,Git,1
618,Github,2
618,Teaching,7
618,Tutoring,5
618,Mandarin,2
618,English,3
618,Wikipedia,2
618,Taiwanese,2
618,Choral Music,1
618,Scikit-Learn,1
618,Matplotlib,1
618,Diversity & Inclusion,2
618,Cultural Diversity,2
618,Feminism,1
618,Android Studio,1
618,Google API,0
618,Google Maps API,1
619,Neural Networks,17
619,Python,16
619,Logistic Regression,13
619,Machine Learning,13
619,Data Analysis,8
619,Financial Analysis,2
619,Statistics,2
619,Social Media,2
619,Marketing,1
619,Finance,0
619,Research,0
619,TensorFlow,5
619,Microsoft Office,2
619,R,1
619,Microsoft Excel,1
619,Amazon Web Services (AWS),1
619,SQL,0
619,Microsoft PowerPoint,0
619,Microsoft Word,0
619,HTML,0
619,Cascading Style Sheets (CSS),0
619,D3.js,0
619,XML,0
619,Management,1
619,Public Speaking,0
619,Leadership,0
619,Markov Decision Processes,6
619,Decision Trees,6
619,Data Analytics,5
619,Classification,3
619,Support Vector Machine (SVM),3
619,Cluster Analysis,2
619,Random Forest,2
619,Exploratory Data Analysis,1
619,Linear and Convex Optimization,1
621,Public Speaking,5
621,Microsoft Excel,2
621,Leadership,5
621,Social Media,2
621,Event Planning,2
621,Sales,2
621,Sales Tax,1
621,Financial Accounting,1
621,Object-Oriented Programming (OOP),1
621,Microsoft Office,3
621,Java,1
621,Python,1
621,SQL,0
621,Javascript,0
621,Time Management,1
621,Conflict Resolution,3
621,Customer Service,3
621,Business Systems,1
623,LaTeX,1
623,SQL,3
623,Java,3
623,Printmaking,7
623,Fine Art,5
623,Graphic Design,7
623,Curating,4
623,Database Administration,3
623,Administrative Assistants,3
623,Visual Arts,3
623,Social Media,2
623,Research,2
623,Android Development,0
623,Salesforce.com,4
623,Microsoft Excel,4
623,Photoshop,7
623,Facebook,4
623,CSS,2
623,HTML,2
623,Adobe Creative Suite,4
623,Illustrator,3
623,C++,0
623,Android,0
623,Github,0
623,Git,0
623,Pandas (Software),0
623,Open Source Software,0
623,Leadership,1
623,Data Quality,1
623,Data Analytics,1
623,Android Studio,0
623,Anaconda,0
623,Scikit-Learn,0
625,Talent Acquisition,14
625,Technical Recruiting,15
625,Veterans,11
625,Recruiting,23
625,Social Media,34
625,Staffing Services,6
625,Audio Engineering,33
625,Army,9
625,Strength Training,8
625,Human Resources,4
625,Marketing,3
625,Temporary Placement,3
625,Strategic Planning,1
625,Information Technology,4
625,Business Development,2
625,Sales,17
625,Consulting,0
625,Screening,0
625,Account Management,1
625,Customer Relationship Management (CRM),0
625,Internet Recruiting,0
625,Contract Recruitment,0
625,Microsoft Office,43
625,Microsoft Word,30
625,Logic Pro,23
625,PowerPoint,21
625,Microsoft Excel,19
625,Final Cut Pro,10
625,Pro Tools,8
625,Applicant Tracking Systems,1
625,Leadership,40
625,Customer Service,44
625,Public Speaking,25
625,Team Building,14
625,Training,21
625,Management,11
625,Time Management,12
625,Team Leadership,6
625,Interviews,3
625,Mentoring,2
625,Cold Calling,3
625,Sourcing,2
625,Interviewing,5
625,Communication,6
625,Social Networking,29
625,Networking,10
626,Team Leadership,16
626,Public Speaking,16
626,Lean Process Improvement,0
626,Project Management,8
626,Editing,6
626,Sales,4
626,Systems Analysis,2
626,Epidemiology,1
626,"Extract, Transform, Load (ETL)",0
626,Microsoft Excel,13
626,PowerPoint,13
626,Microsoft Word,7
626,SQL,6
626,C++,4
626,SharePoint,4
626,Java,4
626,Python,2
626,R,2
